Date,Stage,Stack,Nucleus,Time,TrackID,ID,Position.X,Position.Y,Position.Z,Seconds,Volume.spot,Nucleus.number,Condition
10.25,1k,5,3,1,1004806018,4806018,-3655.587,-1808.356,4293.696,0,0.421,1,DeltaC
10.25,1k,5,3,1,1004817435,4817435,-3660.173,-1806.933,4296.108,0,0.254,1,DeltaC
10.25,1k,5,3,1,1004817435,4824922,-3660.035,-1806.447,4296.303,0,0.073,1,DeltaC
10.25,1k,5,3,2,1004806018,4880275,-3656.321,-1808.05,4293.883,15,0.392,1,DeltaC
10.25,1k,5,3,2,,4890900,-3660.903,-1806.931,4295.373,15,0.004,1,DeltaC
10.25,1k,5,3,2,1004817435,4891163,-3660.604,-1806.983,4295.746,15,0.399,1,DeltaC
10.25,1k,5,3,3,1004806018,4954365,-3656.926,-1808.418,4293.949,30,0.381,1,DeltaC
10.25,1k,5,3,3,1004817435,4965226,-3661.255,-1807.159,4295.889,30,0.53,1,DeltaC
10.25,1k,5,3,4,1004806018,5028314,-3656.735,-1808.041,4293.602,45,0.352,1,DeltaC
10.25,1k,5,3,4,1004817435,5047095,-3660.548,-1806.331,4296.016,45,0.12,1,DeltaC
10.25,1k,5,3,4,1004817435,5047493,-3660.396,-1806.377,4296.558,45,0.16,1,DeltaC
10.25,1k,5,3,5,1004806018,5102338,-3655.986,-1807.557,4293.44,60,0.45,1,DeltaC
10.25,1k,5,3,5,1004817435,5121758,-3660.312,-1806.022,4296.412,60,0.189,1,DeltaC
10.25,1k,5,3,6,1004806018,5176703,-3655.403,-1807.096,4293.25,75,0.294,1,DeltaC
10.25,1k,5,3,6,1004817435,5188363,-3659.778,-1806.771,4296.137,75,0.341,1,DeltaC
10.25,1k,5,3,7,1004806018,5251457,-3655.15,-1806.749,4293.576,90,0.367,1,DeltaC
10.25,1k,5,3,7,1004817435,5270389,-3659.4,-1806.301,4296.384,90,0.341,1,DeltaC
10.25,1k,5,3,8,1004806018,5325846,-3654.855,-1806.913,4293.94,105,0.338,1,DeltaC
10.25,1k,5,3,8,1004817435,5344717,-3659.721,-1805.971,4296.319,105,0.345,1,DeltaC
10.25,1k,5,3,9,1004806018,5400413,-3655.043,-1807.073,4293.854,120,0.338,1,DeltaC
10.25,1k,5,3,9,1004817435,5419394,-3659.569,-1805.823,4296.613,120,0.309,1,DeltaC
10.25,1k,5,3,10,1004806018,5474669,-3655.123,-1807.811,4294.072,135,0.33,1,DeltaC
10.25,1k,5,3,10,1004817435,5493669,-3660.041,-1806.129,4296.653,135,0.345,1,DeltaC
10.25,1k,5,3,11,1004806018,5548656,-3655.358,-1808.177,4293.725,150,0.312,1,DeltaC
10.25,1k,5,3,11,1004817435,5560992,-3660.023,-1806.734,4296.86,150,0.269,1,DeltaC
10.25,1k,5,3,12,1004806018,5622893,-3655.115,-1808.314,4293.382,165,0.221,1,DeltaC
10.25,1k,5,3,12,1004817435,5642307,-3659.669,-1806.34,4296.381,165,0.294,1,DeltaC
10.25,1k,5,3,13,1004806018,5697055,-3655.306,-1808.317,4292.767,180,0.261,1,DeltaC
10.25,1k,5,3,13,1004817435,5716912,-3659.004,-1806.431,4296.347,180,0.229,1,DeltaC
10.25,1k,5,3,14,1004806018,5771325,-3655.823,-1808.936,4292.763,195,0.309,1,DeltaC
10.25,1k,5,3,14,1004817435,5791443,-3659.199,-1806.588,4296.35,195,0.334,1,DeltaC
10.25,1k,5,3,15,1004806018,5846761,-3655.553,-1809.939,4293.597,210,0.276,1,DeltaC
10.25,1k,5,3,15,1004817435,5858578,-3659.753,-1806.948,4296.463,210,0.319,1,DeltaC
10.25,1k,5,3,16,1004806018,5921295,-3655.234,-1810.194,4293.57,225,0.312,1,DeltaC
10.25,1k,5,3,16,1004817435,5933374,-3659.953,-1806.862,4296.564,225,0.269,1,DeltaC
10.25,1k,5,3,17,1004806018,5995893,-3655.527,-1810.374,4293.674,240,0.352,1,DeltaC
10.25,1k,5,3,17,1004817435,6007974,-3660.058,-1807.388,4296.556,240,0.196,1,DeltaC
10.25,1k,5,3,18,1004806018,6070321,-3655.667,-1810.396,4293.665,255,0.276,1,DeltaC
10.25,1k,5,3,18,1004817435,6082110,-3660.055,-1807.526,4296.464,255,0.218,1,DeltaC
10.25,1k,5,3,19,1004806018,6144205,-3655.992,-1810.674,4293.396,270,0.269,1,DeltaC
10.25,1k,5,3,19,1004817435,6156589,-3659.76,-1808.048,4296.597,270,0.152,1,DeltaC
10.25,1k,5,3,20,1004806018,6219223,-3655.862,-1810.703,4293.587,285,0.229,1,DeltaC
10.25,1k,5,3,20,1004817435,6230991,-3660.111,-1807.84,4296.373,285,0.174,1,DeltaC
10.25,1k,5,3,21,1004806018,6293781,-3656.078,-1810.991,4293.406,300,0.298,1,DeltaC
10.25,1k,5,3,21,1004817435,6305664,-3659.679,-1807.816,4296.098,300,0.174,1,DeltaC
10.25,1k,5,3,22,1004806018,6368958,-3655.984,-1810.303,4293.729,315,0.301,1,DeltaC
10.25,1k,5,3,22,1004817435,6380564,-3659.413,-1807.602,4296.166,315,0.298,1,DeltaC
10.25,1k,5,3,23,1004806018,6443757,-3655.951,-1810.381,4293.846,330,0.254,1,DeltaC
10.25,1k,5,3,23,1004817435,6455100,-3659.653,-1807.539,4296.031,330,0.265,1,DeltaC
10.25,1k,5,3,24,1004806018,6518109,-3656.071,-1810.16,4293.673,345,0.261,1,DeltaC
10.25,1k,5,3,24,1004817435,6530048,-3660.348,-1807.533,4296.303,345,0.163,1,DeltaC
10.25,1k,5,3,25,1004806018,6593300,-3655.978,-1810.139,4293.936,360,0.272,1,DeltaC
10.25,1k,5,3,25,1004817435,6604267,-3659.938,-1807.496,4295.843,360,0.174,1,DeltaC
10.25,1k,5,3,26,1004806018,6668187,-3655.557,-1810.234,4293.967,375,0.272,1,DeltaC
10.25,1k,5,3,26,1004817435,6679536,-3659.76,-1808.157,4295.929,375,0.113,1,DeltaC
10.25,1k,5,3,27,1004806018,6743270,-3655.365,-1810.322,4294.292,390,0.243,1,DeltaC
10.25,1k,5,3,27,1004817435,6754157,-3659.435,-1808.098,4295.872,390,0.174,1,DeltaC
10.25,1k,5,3,28,1004806018,6817681,-3656.036,-1810.517,4294.015,405,0.12,1,DeltaC
10.25,1k,5,3,28,1004817435,6829008,-3660.177,-1807.988,4295.996,405,0.08,1,DeltaC
10.25,1k,5,3,29,1004806018,6892419,-3655.647,-1809.954,4293.649,420,0.163,1,DeltaC
10.25,1k,5,3,29,1004817435,6903465,-3659.974,-1807.624,4295.418,420,0.12,1,DeltaC
10.25,1k,5,3,30,1004806018,6967338,-3655.348,-1809.977,4293.615,435,0.163,1,DeltaC
10.25,1k,5,3,30,1004817435,6968501,-3659.747,-1807.245,4294.933,435,0.044,1,DeltaC
10.25,1k,5,3,30,1004817435,6978661,-3659.443,-1807.333,4295.87,435,0.028,1,DeltaC
10.25,1k,5,3,31,1004806018,7042060,-3655.217,-1810.39,4293.742,450,0.192,1,DeltaC
10.25,1k,5,3,31,1004817435,7043218,-3659.883,-1807.531,4294.979,450,0.098,1,DeltaC
10.25,1k,5,3,32,1004806018,7116942,-3655.244,-1810.533,4293.463,465,0.062,1,DeltaC
10.25,1k,5,3,32,1004817435,7118116,-3659.602,-1807.202,4294.479,465,0.149,1,DeltaC
10.25,1k,5,3,33,1004806018,7192370,-3655.219,-1810.233,4294.012,480,0.156,1,DeltaC
10.25,1k,5,3,33,1004817435,7193270,-3659.854,-1807.271,4294.877,480,0.091,1,DeltaC
10.25,1k,5,3,34,1004806018,7267446,-3655.277,-1810.518,4293.968,495,0.12,1,DeltaC
10.25,1k,5,3,34,1004817435,7268338,-3659.775,-1807.798,4294.955,495,0.091,1,DeltaC
10.25,1k,5,3,35,1004806018,7342309,-3655.334,-1810.424,4294.011,510,0.105,1,DeltaC
10.25,1k,5,3,35,1004817435,7353000,-3659.599,-1807.773,4295.431,510,0.134,1,DeltaC
10.25,1k,5,3,36,1004806018,7420785,-3654.77,-1810.532,4293.772,525,0.12,1,DeltaC
10.25,1k,5,3,36,1004817435,7428572,-3659.011,-1807.313,4296.008,525,0.028,1,DeltaC
10.25,1k,5,3,37,1004817435,7504271,-3659.418,-1807.147,4296.79,540,0.065,1,DeltaC
10.25,1k,5,3,38,1004806018,7570755,-3654.76,-1810.17,4293.22,555,0.065,1,DeltaC
10.25,1k,5,3,39,1004806018,7645861,-3654.673,-1809.98,4293.709,570,0.073,1,DeltaC
10.25,1k,5,3,39,1004817435,7654179,-3659.075,-1807.291,4296.685,570,0.058,1,DeltaC
10.25,1k,5,3,40,1004806018,7720483,-3654.563,-1810.194,4293.335,585,0.102,1,DeltaC
10.25,1k,5,4,1,1000007484,7484,-3620.42,-1811.696,4297.263,0,0.323,2,DeltaC
10.25,1k,5,4,1,1000020451,20451,-3620.296,-1809.27,4295.135,0,0.174,2,DeltaC
10.25,1k,5,4,2,1000007484,57192,-3620.405,-1811.375,4296.996,15,0.218,2,DeltaC
10.25,1k,5,4,2,1000020451,70365,-3620.151,-1809.141,4295.306,15,0.24,2,DeltaC
10.25,1k,5,4,3,1000020451,120671,-3620.076,-1808.505,4295.282,30,0.178,2,DeltaC
10.25,1k,5,4,3,1000007484,121086,-3620.599,-1810.91,4297.388,30,0.261,2,DeltaC
10.25,1k,5,4,4,1000020451,170602,-3620.741,-1808.835,4294.949,45,0.243,2,DeltaC
10.25,1k,5,4,4,1000007484,171146,-3620.92,-1810.638,4297.551,45,0.196,2,DeltaC
10.25,1k,5,4,5,1000020451,220809,-3621.543,-1808.301,4295.092,60,0.152,2,DeltaC
10.25,1k,5,4,5,1000007484,221306,-3621.54,-1809.928,4297.554,60,0.058,2,DeltaC
10.25,1k,5,4,5,1000007484,221484,-3621.625,-1809.94,4298.406,60,0.058,2,DeltaC
10.25,1k,5,4,6,1000020451,270802,-3622.045,-1807.829,4294.845,75,0.149,2,DeltaC
10.25,1k,5,4,6,1000007484,271594,-3621.846,-1808.408,4298.416,75,0.007,2,DeltaC
10.25,1k,5,4,7,1000020451,321096,-3622.309,-1807.069,4295.117,90,0.156,2,DeltaC
10.25,1k,5,4,7,1000007484,321725,-3622.33,-1808.218,4298.082,90,0.011,2,DeltaC
10.25,1k,5,4,8,1000020451,371149,-3622.5,-1807.053,4294.843,105,0.152,2,DeltaC
10.25,1k,5,4,8,1000007484,371713,-3622.634,-1808.087,4297.587,105,0.028,2,DeltaC
10.25,1k,5,4,9,1000020451,421208,-3622.894,-1806.958,4294.511,120,0.08,2,DeltaC
10.25,1k,5,4,9,1000007484,421834,-3623.182,-1807.96,4297.599,120,0.054,2,DeltaC
10.25,1k,5,4,10,1000020451,471395,-3623.245,-1807.292,4294.502,135,0.054,2,DeltaC
10.25,1k,5,4,10,1000007484,471970,-3623.472,-1808.317,4297.259,135,0.022,2,DeltaC
10.25,1k,5,4,10,1000007484,471976,-3623.461,-1808.011,4297.187,135,0.028,2,DeltaC
10.25,1k,5,4,11,1000020451,521886,-3623.231,-1807.614,4295.169,150,0.04,2,DeltaC
10.25,1k,5,4,11,1000007484,522450,-3623.606,-1808.552,4297.759,150,0.028,2,DeltaC
10.25,1k,5,4,12,1000020451,572103,-3623.614,-1807.321,4294.991,165,0.04,2,DeltaC
10.25,1k,5,4,12,1000007484,572731,-3623.509,-1808.849,4297.89,165,0.178,2,DeltaC
10.25,1k,5,4,13,1000020451,622138,-3623.654,-1807.111,4294.837,180,0.083,2,DeltaC
10.25,1k,5,4,13,1000007484,622704,-3623.684,-1808.971,4297.579,180,0.011,2,DeltaC
10.25,1k,5,4,14,1000020451,672301,-3624.063,-1807.298,4294.374,195,0.094,2,DeltaC
10.25,1k,5,4,14,1000007484,672974,-3623.956,-1808.806,4297.445,195,0.036,2,DeltaC
10.25,1k,5,4,15,1000020451,722750,-3623.927,-1807.652,4294.535,210,0.083,2,DeltaC
10.25,1k,5,4,15,1000007484,723389,-3623.682,-1808.743,4297.554,210,0.065,2,DeltaC
10.25,1k,5,4,16,1000020451,773300,-3623.629,-1807.389,4294.835,225,0.036,2,DeltaC
10.25,1k,5,4,16,1000007484,773895,-3623.664,-1808.829,4297.416,225,0.028,2,DeltaC
10.25,1k,5,4,17,1000020451,823709,-3624,-1808.331,4294.933,240,0.04,2,DeltaC
10.25,1k,5,4,17,1000007484,824228,-3623.441,-1809.303,4297.172,240,0.004,2,DeltaC
10.25,1k,5,4,18,1000020451,873929,-3624.047,-1808.276,4294.648,255,0.028,2,DeltaC
10.25,1k,5,4,18,1000007484,874384,-3623.237,-1809.525,4296.704,255,0.028,2,DeltaC
10.25,1k,5,4,18,1000007484,874460,-3623.685,-1809.285,4297.034,255,0.069,2,DeltaC
10.25,1k,5,4,19,1000020451,924466,-3624.205,-1808.111,4294.619,270,0.028,2,DeltaC
10.25,1k,5,4,19,1000007484,925018,-3623.855,-1809.664,4297.186,270,0.033,2,DeltaC
10.25,1k,5,4,20,1000020451,975260,-3624.449,-1808.361,4295.239,285,0.028,2,DeltaC
10.25,1k,5,4,20,1000007484,975791,-3623.963,-1810.115,4297.515,285,0.018,2,DeltaC
10.25,1k,5,4,21,1000020451,1025618,-3624.823,-1808.37,4294.819,300,0.028,2,DeltaC
10.25,1k,5,4,21,1000007484,1026156,-3624.18,-1809.637,4297.205,300,0.028,2,DeltaC
10.25,1k,5,4,22,1000020451,1076115,-3625.312,-1808.073,4294.089,315,0.028,2,DeltaC
10.25,1k,5,4,22,1000007484,1076789,-3624.487,-1809.849,4297.066,315,0.044,2,DeltaC
10.25,1k,5,4,23,1000020451,1126685,-3625.032,-1808.632,4294.18,330,0.028,2,DeltaC
10.25,1k,5,4,23,1000007484,1127402,-3624.75,-1810.041,4297.625,330,0.028,2,DeltaC
10.25,1k,5,4,24,1000020451,1177045,-3625.33,-1808.37,4294.095,345,0.015,2,DeltaC
10.25,1k,5,4,25,1000020451,1227769,-3625.773,-1808.598,4293.906,360,0.028,2,DeltaC
10.25,1k,5,4,25,1000007484,1228415,-3625.051,-1810.544,4296.985,360,0.028,2,DeltaC
10.25,1k,5,4,26,1000020451,1278305,-3625.583,-1808.518,4293.945,375,0.028,2,DeltaC
10.25,1k,5,4,26,1000007484,1278864,-3624.674,-1810.534,4296.624,375,0.028,2,DeltaC
10.25,1k,5,4,27,1000020451,1328728,-3625.355,-1808.213,4293.721,390,0.022,2,DeltaC
10.25,1k,5,4,27,1000007484,1329368,-3624.222,-1810.622,4296.771,390,0.028,2,DeltaC
10.25,1k,5,4,28,1000020451,1379179,-3625.293,-1808.297,4292.963,405,0.028,2,DeltaC
10.25,1k,5,5,1,1000055112,55112,-3659.958,-1774.062,4302.008,0,0.028,3,DeltaC
10.25,1k,5,5,1,1000056351,56351,-3662.632,-1776.68,4303.559,0,0.007,3,DeltaC
10.25,1k,5,5,1,1000055112,58630,-3659.547,-1774.542,4301.974,0,0.004,3,DeltaC
10.25,1k,5,5,2,1000055112,135745,-3660.436,-1774.34,4301.986,15,0.033,3,DeltaC
10.25,1k,5,5,2,1000056351,136716,-3663.263,-1776.182,4303.395,15,0.028,3,DeltaC
10.25,1k,5,5,2,1000056351,136959,-3662.94,-1776.64,4303.465,15,0.028,3,DeltaC
10.25,1k,5,5,3,1000055112,216547,-3660.272,-1774.63,4302.381,30,0.018,3,DeltaC
10.25,1k,5,5,3,1000056351,217063,-3663.918,-1776.071,4303.061,30,0.028,3,DeltaC
10.25,1k,5,5,4,1000056351,290938,-3662.713,-1777.471,4303.225,45,0.018,3,DeltaC
10.25,1k,5,5,4,1000055112,297189,-3660.519,-1774.749,4302.026,45,0.004,3,DeltaC
10.25,1k,5,5,5,1000056351,371186,-3663.799,-1777.605,4302.652,60,0.028,3,DeltaC
10.25,1k,5,5,5,1000055112,377855,-3661.378,-1775.397,4302.103,60,0.028,3,DeltaC
10.25,1k,5,5,5,1000055112,378372,-3661.238,-1775.177,4302.729,60,0.028,3,DeltaC
10.25,1k,5,5,6,1000056351,451868,-3663.635,-1778.493,4303.055,75,0.029,3,DeltaC
10.25,1k,5,5,6,1000055112,458344,-3661.6,-1775.913,4302.095,75,0.028,3,DeltaC
10.25,1k,5,5,7,1000056351,532847,-3664.399,-1779.079,4303.262,90,0.028,3,DeltaC
10.25,1k,5,5,7,1000056351,532853,-3664.756,-1778.685,4303.256,90,0.028,3,DeltaC
10.25,1k,5,5,7,1000055112,539090,-3662.055,-1776.189,4301.982,90,0.028,3,DeltaC
10.25,1k,5,5,7,,539353,-3661.705,-1775.632,4302.381,90,0.028,3,DeltaC
10.25,1k,5,5,8,,613553,-3665.284,-1778.713,4303.242,105,0.028,3,DeltaC
10.25,1k,5,5,8,1000056351,613826,-3665.9,-1778.395,4303.524,105,0.028,3,DeltaC
10.25,1k,5,5,8,1000055112,619996,-3662.129,-1776,4302.348,105,0.028,3,DeltaC
10.25,1k,5,5,9,1000056351,694656,-3665.771,-1778.312,4303.466,120,0.025,3,DeltaC
10.25,1k,5,5,9,1000055112,700501,-3663.19,-1775.997,4302.072,120,0.033,3,DeltaC
10.25,1k,5,5,10,,775158,-3665.885,-1779.114,4303.285,135,0.028,3,DeltaC
10.25,1k,5,5,10,1000056351,775165,-3666.485,-1778.972,4303.154,135,0.028,3,DeltaC
10.25,1k,5,5,10,1000055112,780772,-3662.936,-1776.516,4301.489,135,0.028,3,DeltaC
10.25,1k,5,5,11,1000056351,856961,-3666.015,-1779.88,4304.008,150,0.028,3,DeltaC
10.25,1k,5,5,11,1000056351,857265,-3666.464,-1779.532,4304.06,150,0.028,3,DeltaC
10.25,1k,5,5,12,1000056351,937931,-3666.07,-1780.367,4303.896,165,0.028,3,DeltaC
10.25,1k,5,5,12,1000055112,943876,-3663.721,-1777.004,4302.366,165,0.028,3,DeltaC
10.25,1k,5,5,13,1000055112,1017354,-3663.972,-1777.51,4302.105,180,0.028,3,DeltaC
10.25,1k,5,5,13,1000056351,1019235,-3665.799,-1780.397,4304.121,180,0.028,3,DeltaC
10.25,1k,5,5,14,1000055112,1098337,-3664.075,-1777.692,4302.137,195,0.028,3,DeltaC
10.25,1k,5,5,14,1000055112,1098616,-3664.398,-1777.837,4302.299,195,0.028,3,DeltaC
10.25,1k,5,5,14,1000056351,1100499,-3666.539,-1780.801,4304.391,195,0.028,3,DeltaC
10.25,1k,5,5,15,1000055112,1179957,-3664.7,-1778.264,4302.582,210,0.028,3,DeltaC
10.25,1k,5,5,15,1000056351,1181316,-3666.003,-1781.361,4304.127,210,0.028,3,DeltaC
10.25,1k,5,5,16,1000055112,1261120,-3664.063,-1778.104,4302.589,225,0.028,3,DeltaC
10.25,1k,5,5,16,,1262137,-3665.525,-1782.122,4303.992,225,0.028,3,DeltaC
10.25,1k,5,5,16,1000056351,1262437,-3665.915,-1782.011,4304.027,225,0.028,3,DeltaC
10.25,1k,5,5,17,1000055112,1342106,-3663.947,-1778.561,4302.699,240,0.028,3,DeltaC
10.25,1k,5,5,17,,1343655,-3665.308,-1782.438,4304.453,240,0.028,3,DeltaC
10.25,1k,5,5,17,1000056351,1343660,-3665.641,-1782.226,4304.409,240,0.028,3,DeltaC
10.25,1k,5,5,18,1000055112,1423855,-3664.282,-1778.689,4302.976,255,0.028,3,DeltaC
10.25,1k,5,5,18,,1425142,-3665.665,-1782.661,4304.466,255,0.028,3,DeltaC
10.25,1k,5,5,18,1000056351,1425145,-3665.291,-1782.584,4304.458,255,0.028,3,DeltaC
10.25,1k,5,5,19,1000055112,1504588,-3664.906,-1778.574,4302.752,270,0.028,3,DeltaC
10.25,1k,5,5,19,1000055112,1505138,-3664.712,-1778.777,4303.171,270,0.028,3,DeltaC
10.25,1k,5,5,19,1000056351,1506148,-3665.645,-1782.845,4304.484,270,0.028,3,DeltaC
10.25,1k,5,5,20,1000055112,1585900,-3665.333,-1778.319,4302.552,285,0.028,3,DeltaC
10.25,1k,5,5,21,1000055112,1666606,-3664.969,-1778.54,4302.42,300,0.028,3,DeltaC
10.25,1k,5,5,21,1000056351,1667876,-3665.274,-1783.076,4303.907,300,0.028,3,DeltaC
10.25,1k,5,5,21,1000056351,1668174,-3664.774,-1782.84,4304.133,300,0.028,3,DeltaC
10.25,1k,5,5,22,1000055112,1747986,-3665.248,-1777.93,4302.587,315,0.028,3,DeltaC
10.25,1k,5,5,22,1000056351,1748722,-3664.907,-1782.64,4303.457,315,0.028,3,DeltaC
10.25,1k,5,5,23,1000055112,1828958,-3665.039,-1777.533,4302.567,330,0.028,3,DeltaC
10.25,1k,5,5,23,1000056351,1829722,-3665.206,-1782.515,4303.662,330,0.028,3,DeltaC
10.25,1k,5,5,24,1000055112,1909756,-3664.658,-1777.645,4302.268,345,0.028,3,DeltaC
10.25,1k,5,5,24,1000056351,1910762,-3664.575,-1782.01,4303.549,345,0.028,3,DeltaC
10.25,1k,5,5,25,1000055112,1991282,-3664.613,-1778.011,4302.665,360,0.028,3,DeltaC
10.25,1k,5,5,25,1000056351,1992028,-3664.325,-1781.702,4303.499,360,0.028,3,DeltaC
10.25,1k,5,5,26,1000055112,2071644,-3664.602,-1778.083,4301.624,375,0.028,3,DeltaC
10.25,1k,5,5,26,1000056351,2072665,-3664.371,-1781.889,4302.963,375,0.028,3,DeltaC
10.25,1k,5,5,27,1000055112,2152502,-3664.609,-1778.046,4301.444,390,0.028,3,DeltaC
10.25,1k,5,5,27,1000056351,2154326,-3665.031,-1782.435,4303.644,390,0.028,3,DeltaC
10.25,1k,5,5,28,1000055112,2234125,-3664.585,-1777.895,4302.166,405,0.028,3,DeltaC
10.25,1k,5,5,28,1000056351,2235143,-3665.338,-1782.201,4303.14,405,0.028,3,DeltaC
10.25,1k,5,5,29,,2314578,-3664.282,-1778.273,4301.275,420,0.028,3,DeltaC
10.25,1k,5,5,29,1000056351,2315913,-3664.389,-1782.229,4302.66,420,0.028,3,DeltaC
10.25,1k,5,5,30,1000056351,2397161,-3664.734,-1782.418,4302.727,435,0.028,3,DeltaC
10.25,1k,5,5,31,1000055112,2477159,-3664.614,-1778.243,4301.054,450,0.028,3,DeltaC
10.25,1k,5,5,31,1000056351,2478495,-3665.133,-1782.422,4302.518,450,0.028,3,DeltaC
10.25,1k,5,5,32,1000055112,2559184,-3663.982,-1777.776,4301.772,465,0.028,3,DeltaC
10.25,1k,5,5,32,1000056351,2559912,-3665.002,-1782.694,4302.692,465,0.028,3,DeltaC
10.25,1k,5,5,35,1000055112,2802873,-3663.907,-1778.387,4301.213,510,0.028,3,DeltaC
10.25,1k,5,6,1,1000032157,32157,-3585.416,-1788.293,4296.397,0,0.388,4,DeltaC
10.25,1k,5,6,1,1000044020,44020,-3585.115,-1783.578,4295.657,0,0.624,4,DeltaC
10.25,1k,5,6,2,1000032157,101936,-3586.146,-1789.263,4296.324,15,0.352,4,DeltaC
10.25,1k,5,6,2,1000032157,102012,-3586.54,-1788.99,4296.697,15,0.243,4,DeltaC
10.25,1k,5,6,2,1000044020,113787,-3585.01,-1783.991,4295.093,15,0.73,4,DeltaC
10.25,1k,5,6,3,1000032157,171982,-3586.295,-1789.599,4296.69,30,0.461,4,DeltaC
10.25,1k,5,6,3,1000044020,183718,-3585.546,-1784.646,4295.177,30,0.537,4,DeltaC
10.25,1k,5,6,4,1000032157,242055,-3586.247,-1789.842,4296.57,45,0.643,4,DeltaC
10.25,1k,5,6,4,1000044020,253629,-3585.974,-1784.589,4294.284,45,0.537,4,DeltaC
10.25,1k,5,6,5,1000032157,312106,-3586.593,-1790.014,4296.925,60,0.265,4,DeltaC
10.25,1k,5,6,5,1000044020,323966,-3585.804,-1784.785,4295.026,60,0.606,4,DeltaC
10.25,1k,5,6,6,1000032157,382287,-3586.257,-1790.263,4295.975,75,0.374,4,DeltaC
10.25,1k,5,6,6,1000044020,394193,-3585.247,-1785.128,4294.485,75,0.534,4,DeltaC
10.25,1k,5,6,7,1000032157,452093,-3586.235,-1791.008,4295.567,90,0.359,4,DeltaC
10.25,1k,5,6,7,1000044020,463924,-3584.807,-1786.013,4293.996,90,0.396,4,DeltaC
10.25,1k,5,6,8,1000032157,522324,-3585.621,-1791.21,4295.618,105,0.301,4,DeltaC
10.25,1k,5,6,8,,522524,-3585.572,-1790.332,4296.552,105,0.004,4,DeltaC
10.25,1k,5,6,8,1000044020,534405,-3583.63,-1786.799,4295.125,105,0.497,4,DeltaC
10.25,1k,5,6,9,1000032157,592528,-3586.016,-1791.885,4295.772,120,0.461,4,DeltaC
10.25,1k,5,6,9,1000044020,604515,-3583.723,-1787.594,4294.92,120,0.526,4,DeltaC
10.25,1k,5,6,10,1000044020,662716,-3583.77,-1787.967,4294.672,135,0.374,4,DeltaC
10.25,1k,5,6,10,1000032157,663063,-3586.509,-1791.879,4296.435,135,0.171,4,DeltaC
10.25,1k,5,6,11,1000044020,733236,-3582.932,-1788.463,4295.117,150,0.526,4,DeltaC
10.25,1k,5,6,11,1000032157,733460,-3586.161,-1792.444,4296.247,150,0.24,4,DeltaC
10.25,1k,5,6,12,1000044020,803724,-3583.107,-1788.761,4295.472,165,0.312,4,DeltaC
10.25,1k,5,6,12,1000032157,803861,-3586.157,-1792.902,4296.321,165,0.098,4,DeltaC
10.25,1k,5,6,12,,833922,-3596.055,-1791.124,4308.992,165,0.028,4,DeltaC
10.25,1k,5,6,13,1000032157,874105,-3585.995,-1791.958,4294.812,180,0.069,4,DeltaC
10.25,1k,5,6,13,1000044020,874199,-3582.739,-1788.423,4295.028,180,0.457,4,DeltaC
10.25,1k,5,6,14,,944806,-3583.035,-1788.56,4295.222,195,0.004,4,DeltaC
10.25,1k,5,6,14,1000044020,944812,-3583.378,-1788.275,4295.046,195,0.447,4,DeltaC
10.25,1k,5,6,14,1000032157,944890,-3585.608,-1791.753,4295.812,195,0.229,4,DeltaC
10.25,1k,5,6,15,1000044020,1015046,-3583.331,-1788.509,4294.577,210,0.327,4,DeltaC
10.25,1k,5,6,15,1000032157,1015143,-3585.252,-1792.788,4295.187,210,0.28,4,DeltaC
10.25,1k,5,6,16,1000044020,1085686,-3582.759,-1789.001,4295.175,225,0.323,4,DeltaC
10.25,1k,5,6,16,1000032157,1085715,-3585.596,-1793.402,4295.503,225,0.392,4,DeltaC
10.25,1k,5,6,17,1000044020,1156067,-3582.397,-1788.557,4294.563,240,0.319,4,DeltaC
10.25,1k,5,6,17,1000032157,1156291,-3584.732,-1792.78,4295.772,240,0.171,4,DeltaC
10.25,1k,5,6,18,1000044020,1226563,-3583.026,-1788.537,4294.068,255,0.229,4,DeltaC
10.25,1k,5,6,18,1000032157,1226712,-3585.487,-1792.559,4294.907,255,0.283,4,DeltaC
10.25,1k,5,6,19,1000044020,1297345,-3582.964,-1789.459,4294.159,270,0.127,4,DeltaC
10.25,1k,5,6,19,1000032157,1297429,-3585.4,-1793.501,4294.808,270,0.178,4,DeltaC
10.25,1k,5,6,20,1000044020,1367974,-3583.644,-1789.626,4293.615,285,0.127,4,DeltaC
10.25,1k,5,6,20,1000032157,1368267,-3584.837,-1793.341,4295.115,285,0.182,4,DeltaC
10.25,1k,5,6,21,1000044020,1438739,-3582.425,-1789.512,4294.252,300,0.047,4,DeltaC
10.25,1k,5,6,22,1000044020,1509266,-3582.116,-1790.336,4293.671,315,0.171,4,DeltaC
10.25,1k,5,6,22,1000032157,1509647,-3584.708,-1794.186,4295.43,315,0.058,4,DeltaC
10.25,1k,5,6,23,1000032157,1580109,-3584.866,-1794.091,4294.302,330,0.087,4,DeltaC
10.25,1k,5,6,23,1000044020,1583988,-3581.698,-1790.816,4293.962,330,0.167,4,DeltaC
10.25,1k,5,6,24,1000032157,1650648,-3584.336,-1793.896,4294.233,345,0.033,4,DeltaC
10.25,1k,5,6,24,1000044020,1654695,-3581.963,-1790.639,4294.812,345,0.12,4,DeltaC
